,,,,,,,,,,
1,,,1340,,,,,,,
,,,,,,,,,,
1,,,2680,,,,,,,
,,,,,,,,,,
1,,,9380,,,,,,,
1,,,10720,,,,,,,
1,,,12060,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1,0.639668000,51,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1,0.158871000,108,,,,,,,,
1,,,6700,,,,,,,
1,,,8040,,,,,,,
1,,,9380,,,,,,,
1,,,10720,,,,,,,
1,,,12060,,,,,,,
1,,,13400,,,,,,,
1,0.161509000,112,,,,,,,,
1,,,9380,,,,,,,
1,,,10720,,,,,,,
1,,,12060,,,,,,,
1,,,13400,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1,,,212,,,,1,,0.720748000,64
1,0.000015000,139,,,,,,,,
1,0.160973000,127,,,,,,,,
1,,,12060,,,,,,,
1,,,13400,,,,,,,
1,0.168321000,131,,,,,,,,
1,,,9380,,,,,,,
1,,,10720,,,,,,,
1,,,12060,,,,,,,
1,,,13400,,,,,,,
1,0.165861000,134,,,,,,,,
1,,,12060,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,0.167159000,136,,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1,0.159063000,143,,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,0.155293000,146,,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,0.159547000,148,,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,0.159964000,151,,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,0.162389000,154,,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
,,,,,,,,,,
1,0.149354000,162,,,,,,,,
1,,,12060,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,0.149995000,165,,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,0.150709000,168,,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,0.151318000,171,,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,0.151197000,174,,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1,0.157491000,181,,,,,,,,
1,,,10720,,,,,,,
1,,,12060,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,0.157186000,184,,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,0.159163000,190,,,,,,,,
1,,,10720,,,,,,,
1,,,12060,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,0.148318000,195,,,,,,,,
1,0.000025000,211,,,,,,0.148343000,,
1,,,517,,,,,0.148343000,,
1,0.212723000,191,,,,,,,,
1,,,14740,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1,0.171184000,200,,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,0.172914000,202,,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,0.168285000,205,,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,0.149760000,213,,,,,,0.148343000,,
1,,,,1,1,228,1,1,0.148343000,
1,,,174,,,,,0.148343000,,
1,0.000004000,230,,,,,,0.148343000,,
1,,,107,,,,,0.148343000,,
1,0.164312000,210,,,,,,,,
1,,,10720,,,,,,,
1,,,12060,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,,,560,,,,,0.148343000,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1,,,1317,,,,,,,
1,0.156136000,221,,,,,,,,
1,,,12060,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,0.151024000,238,,,,,,0.148343000,,
1,,,213,,,,,0.148343000,,
1,0.166783000,227,,,,,,,,
1,,,10720,,,,,,,
1,,,12060,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,0.165278000,235,,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,0.171976000,237,,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,0.036715000,248,,,,,,0.148343000,,
1,,,,,,,1,,,
1,0.154250000,242,213,,,,,,,
1,0.000022000,262,,,,,,,,
1,0.159943000,245,,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,0.153458000,250,,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,0.155304000,252,,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,0.159577000,255,,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,0.157264000,258,,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,0.156435000,266,,,,,,,,
1,,,12060,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,0.156740000,269,,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,0.162867000,272,,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,0.163511000,275,,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,0.189106000,278,,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,0.184947000,281,,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,0.180015000,287,,,,,,,,
1,,,10720,,,,,,,
1,,,12060,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,0.182639000,290,,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,0.160676000,293,,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,0.215281000,294,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.169686000,302,,,,,,,,
1,,,9380,,,,,,,
1,,,10720,,,,,,,
1,,,12060,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.161933000,308,,,,,,,,
1,,,12060,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.160489000,311,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
,,,,,,,,,,
1,,,,,,,1,,,
1,0.160302000,314,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.161370000,316,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.162964000,318,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
,,,,,,,,,,
1,0.193839000,323,,,,,,,,
1,,,12060,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.164697000,326,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
,,,,,,,,,,
1,,,,1,1,344,1,1,,
1,,,17420,,,,,,,
1,,,,1,1,344,2,1,,
1,,,17420,,,,1,,,
1,,,18760,,,,,,,
1,,,,,,,1,,,
1,,,,,,,1,,,
,,,,,,,,,,
1,,,,1,1,344,3,1,,
1,,,20100,,,,,,,
1,,,21440,,,,,,,
1,,,22780,,,,,,,
1,,,24120,,,,,,,
1,,,25460,,,,,,,
1,,,26800,,,,,,,
1,0.163479000,349,,,,,,,,
1,,,10720,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1,,,,,,,1,,,
1,0.169856000,358,,,,,,,,
1,,,8040,,,,,,,
1,,,9380,,,,,,,
1,,,10720,,,,,,,
1,,,12060,,,,,,,
1,0.160389000,371,,,,,,,,
1,,,4020,,,,,,,
1,,,5360,,,,,,,
1,,,6700,,,,,,,
1,,,8040,,,,,,,
1,,,9380,,,,,,,
1,,,10720,,,,,,,
1,,,12060,,,,,,,
1,0.162378000,373,,,,,,,,
1,,,10720,,,,,,,
1,,,12060,,,,,,,
1,0.161077000,376,,,,,,,,
1,,,10720,,,,,,,
1,,,12060,,,,,,,
1,,,13400,,,,,,,
1,0.163829000,378,,,,,,,,
1,,,12060,,,,,,,
1,,,13400,,,,,,,
1,0.165594000,380,,,,,,,,
1,,,12060,,,,,,,
1,,,13400,,,,,,,
1,0.209558000,384,,,,,,,,
1,,,10720,,,,,,,
1,,,12060,,,,,,,
1,,,13400,,,,,,,
1,0.170841000,390,,,,,,,,
1,,,9380,,,,,,,
1,,,10720,,,,,,,
1,,,12060,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,0.202257000,393,,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,,,31,,,,1,,,
1,0.000008000,408,,,,,1,,,
1,,,31,,,,1,,,
1,0.000004000,410,,,,,1,,,
,,,,,,,,,,
,,,,,,,,,,
1,0.161535000,396,,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,0.166539000,398,,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,0.161449000,401,,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.138716000,412,,,,,1,,,
1,0.000028000,424,,,,,,,,
1,0.147614000,413,,,,,1,,,
1,0.000011000,426,,,,,,,,
1,0.160607000,415,,,,,,,,
1,,,9380,,,,,,,
1,,,10720,,,,,,,
1,,,12060,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.158516000,418,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.211065000,419,,,,,,,,
1,,,16080,,,,,,,
1,0.160952000,429,,,,,,,,
1,,,12060,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.166301000,433,,,,,,,,
1,,,12060,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.165358000,436,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.162364000,442,,,,,,,,
1,,,12060,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.162558000,449,,,,,,,,
1,,,9380,,,,,,,
1,,,10720,,,,,,,
1,,,12060,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.174330000,457,,,,,,,,
1,,,9380,,,,,,,
1,,,10720,,,,,,,
1,,,12060,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.171041000,462,,,,,,,,
1,,,12060,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
,,,,,,,,,,
1,,,,1,1,472,1,1,,
1,,,16080,,,,1,,0.159964000,476
1,,,17420,,,,,,,
1,,,,1,1,472,2,1,,
1,,,,1,1,472,3,1,,
1,,,17420,,,,1,,0.005137000,480
1,,,18760,,,,,,,
1,,,,1,1,472,4,1,,
1,,,20100,,,,,,,
1,,,,1,1,472,5,1,,
1,,,21440,,,,,,,
1,,,,1,1,472,6,1,,
1,,,22780,,,,,,,
1,,,24120,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1,0.500040000,463,,,,,,,,
1,,,24120,,,,,,,
1,,,25460,,,,,,,
1,0.170286000,480,,,,,,,,
1,,,10720,,,,,,,
1,0.171375000,486,,,,,,,,
1,,,9380,,,,,,,
1,,,10720,,,,,,,
1,,,12060,,,,,,,
1,0.171214000,490,,,,,,,,
1,,,10720,,,,,,,
1,,,12060,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1,0.220113000,491,,,,,,,,
1,,,12060,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1,0.156329000,503,,,,,,,,
1,,,10720,,,,,,,
1,,,12060,,,,,,,
1,,,13400,,,,,,,
1,0.156202000,507,,,,,,,,
1,,,12060,,,,,,,
1,,,13400,,,,,,,
1,0.160341000,509,,,,,,,,
1,,,12060,,,,,,,
1,,,13400,,,,,,,
1,0.160090000,512,,,,,,,,
1,,,12060,,,,,,,
1,,,13400,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1,0.204543000,516,,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,0.156012000,521,,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,0.156592000,524,,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,0.156962000,527,,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,0.156793000,530,,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1,0.208120000,531,,,,,,,,
1,,,14740,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1,0.166254000,539,,,,,,,,
1,,,10720,,,,,,,
1,,,12060,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.158962000,545,,,,,,,,
1,,,12060,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.160768000,548,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1,0.207017000,552,,,,,,,,
1,,,16080,,,,,,,
1,0.158992000,557,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.172806000,564,,,,,,,,
1,,,9380,,,,,,,
1,,,10720,,,,,,,
1,,,12060,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.170337000,567,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1,0.207508000,574,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1,0.161631000,580,,,,,,,,
1,,,12060,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.163344000,582,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.163356000,584,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.172183000,587,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1,0.170264000,606,,,,,,,,
1,,,6700,,,,,,,
1,,,8040,,,,,,,
1,,,9380,,,,,,,
1,,,10720,,,,,,,
1,,,12060,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.177494000,609,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.172115000,612,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1,0.154507000,621,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.161941000,623,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.166149000,625,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.163619000,630,,,,,,,,
1,,,12060,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.174482000,633,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.153248000,639,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.193670000,642,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.212136000,645,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.211242000,648,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.213095000,650,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.199777000,653,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.168823000,656,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.153544000,659,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.146903000,662,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.152308000,665,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.157816000,668,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.164523000,671,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.159328000,674,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.165351000,680,,,,,,,,
1,,,12060,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.161890000,683,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.161135000,686,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.160353000,689,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.163008000,692,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.166275000,697,,,,,,,,
1,,,12060,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.163924000,700,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.159519000,703,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.157376000,706,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.160506000,709,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.161469000,712,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.163955000,714,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.168924000,717,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.168879000,720,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.167605000,723,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.158892000,726,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.167490000,729,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.168152000,732,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.159870000,735,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.167264000,738,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.163735000,741,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.156726000,744,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.155420000,747,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.162079000,750,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.164851000,753,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.157465000,762,,,,,,,,
1,,,9380,,,,,,,
1,,,10720,,,,,,,
1,,,12060,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.164129000,768,,,,,,,,
1,,,12060,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.241843000,770,,,,,,,,
1,,,16080,,,,,,,
1,,,17420,,,,,,,
1,,,,1,1,784,1,1,,
1,,,17420,,,,1,,0.003683000,786
1,,,18760,,,,,,,
1,,,,1,1,784,2,1,,
1,,,,1,1,784,3,1,,
1,,,20100,,,,,,,
1,,,,1,1,784,4,1,,
1,,,21440,,,,,,,
1,,,,1,1,784,5,1,,
1,,,22780,,,,,,,
1,,,,1,1,784,6,1,,
1,,,24120,,,,,,,
1,,,,1,1,784,7,1,,
1,,,25460,,,,,,,
1,,,,1,1,784,8,1,,
1,,,26800,,,,,,,
1,0.153712000,786,,,,,,,,
1,,,10720,,,,,,,
1,0.200795000,789,,,,,,,,
1,,,10720,,,,,,,
1,,,12060,,,,,,,
1,0.164650000,798,,,,,,,,
1,,,8040,,,,,,,
1,,,9380,,,,,,,
1,,,10720,,,,,,,
1,,,12060,,,,,,,
1,0.159722000,802,,,,,,,,
1,,,10720,,,,,,,
1,,,12060,,,,,,,
1,0.160818000,806,,,,,,,,
1,,,10720,,,,,,,
1,,,12060,,,,,,,
1,,,13400,,,,,,,
1,0.158331000,809,,,,,,,,
1,,,12060,,,,,,,
1,,,13400,,,,,,,
1,0.160366000,811,,,,,,,,
1,,,12060,,,,,,,
1,,,13400,,,,,,,
1,0.209810000,812,,,,,,,,
1,,,13400,,,,,,,
1,0.156554000,815,,,,,,,,
1,,,12060,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,0.161122000,818,,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,0.164975000,824,,,,,,,,
1,,,10720,,,,,,,
1,,,12060,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,0.156369000,827,,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,0.160737000,830,,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,0.207776000,831,,,,,,,,
1,,,14740,,,,,,,
1,0.152549000,834,,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,0.163131000,837,,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.167114000,839,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.160313000,845,,,,,,,,
1,,,12060,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.155502000,849,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.162113000,853,,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.161449000,856,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.158623000,859,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.160594000,861,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.158331000,864,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.168565000,874,,,,,,,,
1,,,8040,,,,,,,
1,,,9380,,,,,,,
1,,,10720,,,,,,,
1,,,12060,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.170641000,877,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.209882000,881,,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.167465000,884,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.173397000,886,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.169667000,891,,,,,,,,
1,,,12060,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.166180000,895,,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.218970000,896,,,,,,,,
1,,,16080,,,,,,,
1,0.159048000,899,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.158790000,902,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.163907000,905,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.163935000,907,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.167243000,910,,,,,,,,
1,,,14740,,,,,,,
1,,,16080,,,,,,,
1,0.165689000,924,,,,,,,,
1,,,5360,,,,,,,
1,,,6700,,,,,,,
1,,,8040,,,,,,,
1,,,9380,,,,,,,
1,,,10720,,,,,,,
1,,,12060,,,,,,,
1,,,13400,,,,,,,
1,,,14740,,,,,,,
